Cruise,Station,StationID,Latitude,Longitude,FishNum,Time,Station_Depth,Region,FL_mm,Species,preytype,count
201302,13,201302-13,37.74041333,-74.71867167,22,1334,48,MAB,219,C. harengus,Centropages_spp,270
201302,124,201302-124,39.5307,-72.89284333,40,1709,60,SNE,226,C. harengus,Centropages_spp,20
201302,206,201302-206,41.13131333,-69.28958167,46,130,52,GoM,224,C. harengus,Centropages_spp,2
201302,206,201302-206,41.13131333,-69.28958167,47,130,52,GoM,211,C. harengus,Centropages_spp,2
201302,70,201302-70,37.25421167,-75.07228833,53,1946,36,MAB,213,C. harengus,Centropages_spp,265
201302,70,201302-70,37.25421167,-75.07228833,54,1946,36,MAB,220,C. harengus,Centropages_spp,820
201302,122,201302-122,39.64571167,-73.17230667,72,1305,43,SNE,199,C. harengus,Centropages_spp,264
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Centropages_spp,177
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,Centropages_spp,88
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,Centropages_spp,235
201302,7,201302-7,38.04904833,-73.99538667,14,26,113,MAB,85,P. triacanthus,Centropages_spp,47
201302,3,201302-3,38.41109833,-73.431095,131,1325,118,MAB,98,P. triacanthus,Centropages_spp,27
201302,24,201302-24,36.63787167,-74.93928833,18,1229,30,MAB,277,S. scombrus,Centropages_spp,131
201302,24,201302-24,36.63787167,-74.93928833,20,1229,30,MAB,288,S. scombrus,Centropages_spp,138
201302,218,201302-218,41.90631,-69.80113,33,1014,101,GoM,195,S. scombrus,Centropages_spp,39
201302,218,201302-218,41.90631,-69.80113,36,1014,101,GoM,215,S. scombrus,Centropages_spp,40
201302,69,201302-69,37.05521,-75.379185,42,1655,29,MAB,245,S. scombrus,Centropages_spp,14860
201302,69,201302-69,37.05521,-75.379185,45,1655,29,MAB,266,S. scombrus,Centropages_spp,28630
201302,75,201302-75,37.66702333,-75.16793333,61,545,25,MAB,256,S. scombrus,Centropages_spp,10
201302,75,201302-75,37.66702333,-75.16793333,62,545,25,MAB,255,S. scombrus,Centropages_spp,10
201302,122,201302-122,39.64571167,-73.17230667,93,1305,43,SNE,220,S. scombrus,Centropages_spp,8
201402,282,201402-282,44.08882833,-71.13333333,330,1318,101,GoM,142,A. aestivalis,Centropages_spp,1
201402,95,201402-95,39.45199333,-69.61666667,335,500,67,SNE,220,A. aestivalis,Centropages_spp,270
201402,95,201402-95,39.45199333,-72.97724167,336,500,67,SNE,212,A. aestivalis,Centropages_spp,250
201402,116,201402-116,39.689,-73.642,347,1801,35,MAB,205,A. aestivalis,Centropages_spp,920
201402,116,201402-116,39.689,-73.642,348,1801,35,MAB,205,A. aestivalis,Centropages_spp,2480
201402,127,201402-127,40.120195,-73.54423167,354,1707,42,SNE,220,A. aestivalis,Centropages_spp,3800
201402,127,201402-127,40.120195,-73.54423167,355,1707,42,SNE,224,A. aestivalis,Centropages_spp,2540
201402,70,201402-70,40.50130833,-70.82712333,369,1410,78,SNE,200,A. aestivalis,Centropages_spp,340
201402,57,201402-57,38.587985,-74.28988167,384,2005,45,MAB,194,A. aestivalis,Centropages_spp,2080
201402,57,201402-57,38.587985,-74.28988167,385,2005,45,MAB,187,A. aestivalis,Centropages_spp,1960
201402,56,201402-56,38.334775,-74.07386667,387,1740,63,MAB,215,A. aestivalis,Centropages_spp,780
201402,56,201402-56,38.334775,-74.07386667,389,1740,63,MAB,222,A. aestivalis,Centropages_spp,1220
201402,84,201402-84,40.18524333,-72.20134167,393,257,71,SNE,195,A. aestivalis,Centropages_spp,15
201402,118,201402-118,39.86297833,-73.70465667,406,2252,32,MAB,215,A. aestivalis,Centropages_spp,6100
201402,118,201402-118,39.86297833,-73.70465667,407,2252,32,MAB,195,A. aestivalis,Centropages_spp,3400
201402,69,201402-69,40.65411667,-70.75713333,429,1156,64,SNE,185,A. aestivalis,Centropages_spp,5
201402,189,201402-189,42.15814667,-69.96183333,325,2004,140,GoM,164,A. pseudoharengus,Centropages_spp,1
201402,68,201402-68,40.85757833,-70.94011167,337,904,55,SNE,206,A. pseudoharengus,Centropages_spp,20
201402,118,201402-118,39.86297833,-73.70465667,340,2252,32,MAB,235,A. pseudoharengus,Centropages_spp,1940
201402,118,201402-118,39.86297833,-73.70465667,341,2252,32,MAB,232,A. pseudoharengus,Centropages_spp,1300
201402,64,201402-64,41.20531667,-71.22919833,366,2306,48,SNE,93,A. pseudoharengus,Centropages_spp,145
201402,64,201402-64,41.20531667,-71.22919833,367,2306,48,SNE,100,A. pseudoharengus,Centropages_spp,90
201402,116,201402-116,39.689,-73.642,447,1801,35,MAB,241,A. pseudoharengus,Centropages_spp,3060
201402,116,201402-116,39.689,-73.642,448,1801,35,MAB,221,A. pseudoharengus,Centropages_spp,1200
201402,66,201402-66,40.88478167,-71.18050333,218,335,54,SNE,215,C. harengus,Centropages_spp,520
201402,66,201402-66,40.88478167,-71.18050333,219,335,54,SNE,225,C. harengus,Centropages_spp,75
201402,64,201402-64,41.20531667,-71.22919833,220,2306,48,SNE,180,C. harengus,Centropages_spp,83
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,Centropages_spp,49
201402,114,201402-114,39.24038,-73.72974833,224,1300,43,MAB,243,C. harengus,Centropages_spp,1260
201402,114,201402-114,39.24038,-73.72974833,225,1300,43,MAB,238,C. harengus,Centropages_spp,675
201402,64,201402-64,41.20531667,-71.22919833,237,2306,48,SNE,133,C. harengus,Centropages_spp,770
201402,64,201402-64,41.20531667,-71.22919833,238,2306,48,SNE,140,C. harengus,Centropages_spp,460
201402,192,201402-192,41.72865167,-68.36175833,271,849,86,GB,214,C. harengus,Centropages_spp,1
201402,57,201402-57,38.587985,-74.28988167,375,2005,45,MAB,204,C. harengus,Centropages_spp,1730
201402,57,201402-57,38.587985,-74.28988167,376,2005,45,MAB,202,C. harengus,Centropages_spp,3500
201402,58,201402-58,38.8625,-74.45793667,378,2242,25,MAB,224,C. harengus,Centropages_spp,1740
201402,58,201402-58,38.8625,-74.45793667,379,2242,25,MAB,208,C. harengus,Centropages_spp,880
201402,45,201402-45,38.11966667,-74.52333333,423,1431,41,MAB,217,C. harengus,Centropages_spp,470
201402,45,201402-45,38.11966667,-74.52333333,424,1431,41,MAB,234,C. harengus,Centropages_spp,190
201402,65,201402-65,40.90416667,-71.29583333,434,155,57,SNE,151,C. harengus,Centropages_spp,70
201402,97,201402-97,39.03153167,-73.23715833,168,930,70,MAB,280,S. scombrus,Centropages_spp,1680
201402,97,201402-97,39.03153167,-73.23715833,169,930,70,MAB,288,S. scombrus,Centropages_spp,45
201402,255,201402-255,42.55021333,-67.00852833,212,342,315,GoM,278,S. scombrus,Centropages_spp,450
201402,70,201402-70,40.50130833,-70.82712333,226,1410,78,SNE,263,S. scombrus,Centropages_spp,1
201402,70,201402-70,40.50130833,-70.82712333,228,1410,78,SNE,234,S. scombrus,Centropages_spp,7
201402,182,201402-182,41.339215,-69.32830833,236,1521,79,GoM,214,S. scombrus,Centropages_spp,1
201402,116,201402-116,39.689,-73.642,350,1801,35,MAB,275,S. scombrus,Centropages_spp,1080
201402,116,201402-116,39.689,-73.642,351,1801,35,MAB,273,S. scombrus,Centropages_spp,2180
201402,54,201402-54,38.39969167,-73.94585333,356,1420,61,MAB,221,S. scombrus,Centropages_spp,93
201402,54,201402-54,38.39969167,-73.94585333,358,1420,61,MAB,238,S. scombrus,Centropages_spp,130
201402,79,201402-79,40.16070333,-71.56662167,419,1401,86,SNE,283,S. scombrus,Centropages_spp,20
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Centropages_spp,10
201404,113,201404-113,40.94842,-71.05502,457,2221,50,SNE,154,P. triacanthus,Centropages_spp,2
201404,113,201404-113,40.94842,-71.05502,474,2221,50,SNE,95,P. triacanthus,Centropages_spp,1
201404,412,201404-412,42.04766667,-67.18433333,513,730,53,GB,280,S. scombrus,Centropages_spp,40
201404,412,201404-412,42.04766667,-67.18433333,514,730,53,GB,289,S. scombrus,Centropages_spp,20
201404,412,201404-412,42.04766667,-67.18433333,515,730,53,GB,284,S. scombrus,Centropages_spp,40
201404,116,201404-116,40.53971,-71.65670833,600,703,74,SNE,86,P. triacanthus,Centropages_spp,2
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Centropages_spp,95
201504,288,201504-288,41.81333333,-67.585,626,1057,26.8,GB,275,S. scombrus,Centropages_spp,2
201504,411,201504-411,43.845,-68.58166667,627,1831,58.2,GoM,178,S. scombrus,Centropages_spp,10
201504,411,201504-411,43.845,-68.58166667,628,1831,58.2,GoM,179,S. scombrus,Centropages_spp,9
201504,365,201504-365,42.09333333,-70.31166667,630,653,33.4,GoM,271,S. scombrus,Centropages_spp,17150
201504,365,201504-365,42.09333333,-70.31166667,631,653,33.4,GoM,315,S. scombrus,Centropages_spp,341
201504,297,201504-297,41.96333333,-67.58666667,633,1244,24.9,GB,282,S. scombrus,Centropages_spp,20
201504,297,201504-297,41.96333333,-67.58666667,634,1244,24.9,GB,271,S. scombrus,Centropages_spp,1
201504,171,201504-171,40.53,-70.4,641,1732,35.8,SNE,157,A. pseudoharengus,Centropages_spp,1
201504,295,201504-295,41.93333333,-67.81833333,642,720,32.3,GB,160,S. scombrus,Centropages_spp,5
201504,295,201504-295,41.93333333,-67.81833333,643,720,32.3,GB,142,S. scombrus,Centropages_spp,1
201504,332,201504-332,43.54333333,-67.01166667,654,1924,115.6,GoM,133,A. pseudoharengus,Centropages_spp,2
201504,387,201504-387,42.95166667,-70.165,659,1603,80.4,GoM,146,S. scombrus,Centropages_spp,1320
201504,387,201504-387,42.95166667,-70.165,660,1603,80.4,GoM,168,S. scombrus,Centropages_spp,7150
201504,387,201504-387,42.95166667,-70.165,661,1603,80.4,GoM,100,S. scombrus,Centropages_spp,68
201504,291,201504-291,41.61666667,-68.07,669,2102,21.6,GB,169,S. scombrus,Centropages_spp,245
201504,291,201504-291,41.61666667,-68.07,670,2102,21.6,GB,162,S. scombrus,Centropages_spp,4
201504,365,201504-365,42.09333333,-70.31166667,691,653,33.4,GoM,139,S. scombrus,Centropages_spp,13450
201504,365,201504-365,42.09333333,-70.31166667,692,653,33.4,GoM,142,S. scombrus,Centropages_spp,2720
201504,231,201504-231,40.98166667,-68.78666667,710,1704,39.1,GB,85,P. triacanthus,Centropages_spp,2
201302,60,201302-60,36.20050667,-75.339775,4,2010,30,MAB,220,C. harengus,Calanus_spp,60
201302,70,201302-70,37.25421167,-75.07228833,54,1946,36,MAB,220,C. harengus,Calanus_spp,50
201302,211,201302-211,41.45427833,-69.28315,69,1600,94,GoM,142,C. harengus,Calanus_spp,112
201302,211,201302-211,41.45427833,-69.28315,70,1600,94,GoM,177,C. harengus,Calanus_spp,280
201302,122,201302-122,39.64571167,-73.17230667,72,1305,43,SNE,199,C. harengus,Calanus_spp,372
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Calanus_spp,277
201302,125,201302-125,39.62600333,-72.76459167,82,1910,69,SNE,224,C. harengus,Calanus_spp,1250
201302,125,201302-125,39.62600333,-72.76459167,83,1910,69,SNE,230,C. harengus,Calanus_spp,928
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,Calanus_spp,110
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,Calanus_spp,270
201302,80,201302-80,38.17644167,-74.72408333,32,1946,34,MAB,295,S. scombrus,Calanus_spp,2
201302,218,201302-218,41.90631,-69.80113,33,1014,101,GoM,195,S. scombrus,Calanus_spp,268
201302,218,201302-218,41.90631,-69.80113,36,1014,101,GoM,215,S. scombrus,Calanus_spp,239
201302,122,201302-122,39.64571167,-73.17230667,93,1305,43,SNE,220,S. scombrus,Calanus_spp,8
201302,158,201302-158,40.239365,-71.80516167,94,1519,76,SNE,287,S. scombrus,Calanus_spp,2
201402,273,201402-273,44.29286667,-69.38333333,263,3,180,GoM,188,A. aestivalis,Calanus_spp,9
201402,273,201402-273,44.29286667,-69.38333333,264,3,180,GoM,170,A. aestivalis,Calanus_spp,80
201402,282,201402-282,44.08882833,-71.13333333,330,1318,101,GoM,142,A. aestivalis,Calanus_spp,536
201402,95,201402-95,39.45199333,-69.61666667,335,500,67,SNE,220,A. aestivalis,Calanus_spp,535
201402,57,201402-57,38.587985,-74.28988167,385,2005,45,MAB,187,A. aestivalis,Calanus_spp,140
201402,56,201402-56,38.334775,-74.07386667,387,1740,63,MAB,215,A. aestivalis,Calanus_spp,320
201402,56,201402-56,38.334775,-74.07386667,389,1740,63,MAB,222,A. aestivalis,Calanus_spp,130
201402,69,201402-69,40.65411667,-70.75713333,429,1156,64,SNE,185,A. aestivalis,Calanus_spp,257
201402,184,201402-184,41.73333333,-69.38333333,172,1907,164,GoM,190,A. aestivalis,Calanus_spp,4740
201402,189,201402-189,42.15814667,-69.96183333,325,2004,140,GoM,164,A. pseudoharengus,Calanus_spp,237
201402,68,201402-68,40.85757833,-70.94011167,337,904,55,SNE,206,A. pseudoharengus,Calanus_spp,360
201402,66,201402-66,40.88478167,-71.18050333,364,335,54,SNE,204,A. pseudoharengus,Calanus_spp,117
201402,66,201402-66,40.88478167,-71.18050333,365,335,54,SNE,212,A. pseudoharengus,Calanus_spp,2660
201402,69,201402-69,40.65411667,-70.75713333,403,1156,64,SNE,218,A. pseudoharengus,Calanus_spp,212
201402,190,201402-190,42.03247833,-69.51447833,215,24,213,GoM,232,C. harengus,Calanus_spp,2
201402,66,201402-66,40.88478167,-71.18050333,218,335,54,SNE,215,C. harengus,Calanus_spp,640
201402,66,201402-66,40.88478167,-71.18050333,219,335,54,SNE,225,C. harengus,Calanus_spp,167
201402,64,201402-64,41.20531667,-71.22919833,220,2306,48,SNE,180,C. harengus,Calanus_spp,58
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,Calanus_spp,19
201402,114,201402-114,39.24038,-73.72974833,224,1300,43,MAB,243,C. harengus,Calanus_spp,20
201402,64,201402-64,41.20531667,-71.22919833,238,2306,48,SNE,140,C. harengus,Calanus_spp,20
201402,192,201402-192,41.72865167,-68.36175833,270,849,86,GB,207,C. harengus,Calanus_spp,151
201402,192,201402-192,41.72865167,-68.36175833,271,849,86,GB,214,C. harengus,Calanus_spp,184
201402,45,201402-45,38.11966667,-74.52333333,423,1431,41,MAB,217,C. harengus,Calanus_spp,30
201402,45,201402-45,38.11966667,-74.52333333,424,1431,41,MAB,234,C. harengus,Calanus_spp,10
201402,65,201402-65,40.90416667,-71.29583333,434,155,57,SNE,151,C. harengus,Calanus_spp,2
201402,180,201402-180,41.09033333,-69.27266667,441,1153,58,GoM,191,C. harengus,Calanus_spp,780
201402,180,201402-180,41.09033333,-69.27266667,443,1153,58,GoM,217,C. harengus,Calanus_spp,940
201402,71,201402-71,40.28366833,-70.83104,374,1657,118,SNE,101,P. triacanthus,Calanus_spp,1
201402,74,201402-74,40.080725,-70.80851,392,2243,142,SNE,114,P. triacanthus,Calanus_spp,2
201402,97,201402-97,39.03153167,-73.23715833,168,930,70,MAB,280,S. scombrus,Calanus_spp,2160
201402,97,201402-97,39.03153167,-73.23715833,169,930,70,MAB,288,S. scombrus,Calanus_spp,30
201402,180,201402-180,41.09033333,-69.27266667,190,1153,58,GoM,253,S. scombrus,Calanus_spp,1
201402,180,201402-180,41.09033333,-69.27266667,191,1153,58,GoM,265,S. scombrus,Calanus_spp,45
201402,70,201402-70,40.50130833,-70.82712333,226,1410,78,SNE,263,S. scombrus,Calanus_spp,4
201402,272,201402-272,44.349245,-67.02154833,230,2114,137,GoM,207,S. scombrus,Calanus_spp,2
201402,182,201402-182,41.339215,-69.32830833,236,1521,79,GoM,214,S. scombrus,Calanus_spp,11
201402,54,201402-54,38.39969167,-73.94585333,356,1420,61,MAB,221,S. scombrus,Calanus_spp,173
201402,54,201402-54,38.39969167,-73.94585333,358,1420,61,MAB,238,S. scombrus,Calanus_spp,80
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Calanus_spp,20
201402,85,201402-85,39.98977667,-72.15890167,437,500,85,SNE,205,S. scombrus,Calanus_spp,3
201404,113,201404-113,40.94842,-71.05502,457,2221,50,SNE,154,P. triacanthus,Calanus_spp,1
201404,446,201404-446,42.53861,-70.457485,467,1119,95,GoM,127,S. scombrus,Calanus_spp,1
201404,113,201404-113,40.94842,-71.05502,473,2221,50,SNE,135,P. triacanthus,Calanus_spp,1
201404,369,201404-369,42.00832,-69.37580167,516,1141,212,GoM,245,A. pseudoharengus,Calanus_spp,1
201404,369,201404-369,42.00832,-69.37580167,518,1141,212,GoM,240,A. pseudoharengus,Calanus_spp,1
201404,435,201404-435,42.7965,-70.22783333,527,1100,64,GoM,212,S. scombrus,Calanus_spp,2
201404,435,201404-435,42.7965,-70.22783333,529,1100,64,GoM,221,S. scombrus,Calanus_spp,8
201404,435,201404-435,42.7965,-70.22783333,530,1100,64,GoM,226,S. scombrus,Calanus_spp,1
201404,436,201404-436,42.77871667,-70.20353,536,1217,114,GoM,272,S. scombrus,Calanus_spp,3
201404,380,201404-380,42.74768333,-68.61903833,543,2120,174,GoM,240,A. pseudoharengus,Calanus_spp,10
201404,351,201404-351,41.69820833,-69.12990833,547,1206,180,GoM,220,C. harengus,Calanus_spp,5
201404,351,201404-351,41.69820833,-69.12990833,549,1206,180,GoM,217,C. harengus,Calanus_spp,1
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Calanus_spp,6
201504,291,201504-291,41.61666667,-68.07,669,2102,21.6,GB,169,S. scombrus,Calanus_spp,3
201504,154,201504-154,39.88333333,-71.8,698,2201,88.3,SNE,135,P. triacanthus,Calanus_spp,1
201504,136,201504-136,39.53666667,-72.81666667,706,639,37.2,SNE,86,P. triacanthus,Calanus_spp,1
201302,124,201302-124,39.5307,-72.89284333,37,1709,60,SNE,235,C. harengus,PPC,24
201302,124,201302-124,39.5307,-72.89284333,40,1709,60,SNE,226,C. harengus,PPC,80
201302,70,201302-70,37.25421167,-75.07228833,53,1946,36,MAB,213,C. harengus,PPC,5
201302,211,201302-211,41.45427833,-69.28315,69,1600,94,GoM,142,C. harengus,PPC,64
201302,211,201302-211,41.45427833,-69.28315,70,1600,94,GoM,177,C. harengus,PPC,440
201302,122,201302-122,39.64571167,-73.17230667,72,1305,43,SNE,199,C. harengus,PPC,320
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,PPC,303
201302,208,201302-208,41.096055,-68.971155,76,715,91,GoM,142,C. harengus,PPC,1
201302,211,201302-211,41.45427833,-69.28315,80,1600,94,GoM,221,C. harengus,PPC,30
201302,125,201302-125,39.62600333,-72.76459167,82,1910,69,SNE,224,C. harengus,PPC,120
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,PPC,73
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,PPC,210
201302,3,201302-3,38.41109833,-73.431095,131,1325,118,MAB,98,P. triacanthus,PPC,8
201302,24,201302-24,36.63787167,-74.93928833,18,1229,30,MAB,277,S. scombrus,PPC,17
201302,24,201302-24,36.63787167,-74.93928833,20,1229,30,MAB,288,S. scombrus,PPC,93
201302,80,201302-80,38.17644167,-74.72408333,32,1946,34,MAB,295,S. scombrus,PPC,2
201302,218,201302-218,41.90631,-69.80113,33,1014,101,GoM,195,S. scombrus,PPC,38
201302,218,201302-218,41.90631,-69.80113,36,1014,101,GoM,215,S. scombrus,PPC,12
201302,75,201302-75,37.66702333,-75.16793333,61,545,25,MAB,256,S. scombrus,PPC,1110
201302,75,201302-75,37.66702333,-75.16793333,62,545,25,MAB,255,S. scombrus,PPC,5
201302,122,201302-122,39.64571167,-73.17230667,93,1305,43,SNE,220,S. scombrus,PPC,8
201402,116,201402-116,39.689,-73.642,347,1801,35,MAB,205,A. aestivalis,PPC,3540
201402,116,201402-116,39.689,-73.642,348,1801,35,MAB,205,A. aestivalis,PPC,3180
201402,127,201402-127,40.120195,-73.54423167,354,1707,42,SNE,220,A. aestivalis,PPC,3100
201402,127,201402-127,40.120195,-73.54423167,355,1707,42,SNE,224,A. aestivalis,PPC,1620
201402,70,201402-70,40.50130833,-70.82712333,369,1410,78,SNE,200,A. aestivalis,PPC,240
201402,57,201402-57,38.587985,-74.28988167,384,2005,45,MAB,194,A. aestivalis,PPC,1060
201402,57,201402-57,38.587985,-74.28988167,385,2005,45,MAB,187,A. aestivalis,PPC,1100
201402,56,201402-56,38.334775,-74.07386667,387,1740,63,MAB,215,A. aestivalis,PPC,607
201402,56,201402-56,38.334775,-74.07386667,389,1740,63,MAB,222,A. aestivalis,PPC,710
201402,118,201402-118,39.86297833,-73.70465667,406,2252,32,MAB,215,A. aestivalis,PPC,12800
201402,118,201402-118,39.86297833,-73.70465667,407,2252,32,MAB,195,A. aestivalis,PPC,5850
201402,189,201402-189,42.15814667,-69.96183333,325,2004,140,GoM,164,A. pseudoharengus,PPC,198
201402,68,201402-68,40.85757833,-70.94011167,337,904,55,SNE,206,A. pseudoharengus,PPC,80
201402,118,201402-118,39.86297833,-73.70465667,340,2252,32,MAB,235,A. pseudoharengus,PPC,7980
201402,118,201402-118,39.86297833,-73.70465667,341,2252,32,MAB,232,A. pseudoharengus,PPC,4840
201402,64,201402-64,41.20531667,-71.22919833,366,2306,48,SNE,93,A. pseudoharengus,PPC,525
201402,64,201402-64,41.20531667,-71.22919833,367,2306,48,SNE,100,A. pseudoharengus,PPC,1240
201402,69,201402-69,40.65411667,-70.75713333,403,1156,64,SNE,218,A. pseudoharengus,PPC,13
201402,116,201402-116,39.689,-73.642,447,1801,35,MAB,241,A. pseudoharengus,PPC,1040
201402,116,201402-116,39.689,-73.642,448,1801,35,MAB,221,A. pseudoharengus,PPC,840
201402,67,201402-67,40.69278333,-71.26446333,452,553,61,SNE,250,A. pseudoharengus,PPC,1
201402,187,201402-187,41.71176833,-69.735145,189,705,81,GoM,205,C. harengus,PPC,36
201402,189,201402-189,42.15814667,-69.96183333,196,2004,140,GoM,227,C. harengus,PPC,42
201402,66,201402-66,40.88478167,-71.18050333,218,335,54,SNE,215,C. harengus,PPC,330
201402,66,201402-66,40.88478167,-71.18050333,219,335,54,SNE,225,C. harengus,PPC,61
201402,64,201402-64,41.20531667,-71.22919833,220,2306,48,SNE,180,C. harengus,PPC,378
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,PPC,412
201402,114,201402-114,39.24038,-73.72974833,224,1300,43,MAB,243,C. harengus,PPC,570
201402,114,201402-114,39.24038,-73.72974833,225,1300,43,MAB,238,C. harengus,PPC,785
201402,64,201402-64,41.20531667,-71.22919833,237,2306,48,SNE,133,C. harengus,PPC,50
201402,192,201402-192,41.72865167,-68.36175833,270,849,86,GB,207,C. harengus,PPC,65
201402,192,201402-192,41.72865167,-68.36175833,271,849,86,GB,214,C. harengus,PPC,61
201402,57,201402-57,38.587985,-74.28988167,376,2005,45,MAB,202,C. harengus,PPC,980
201402,58,201402-58,38.8625,-74.45793667,378,2242,25,MAB,224,C. harengus,PPC,1780
201402,58,201402-58,38.8625,-74.45793667,379,2242,25,MAB,208,C. harengus,PPC,1100
201402,45,201402-45,38.11966667,-74.52333333,423,1431,41,MAB,217,C. harengus,PPC,530
201402,45,201402-45,38.11966667,-74.52333333,424,1431,41,MAB,234,C. harengus,PPC,210
201402,180,201402-180,41.09033333,-69.27266667,441,1153,58,GoM,191,C. harengus,PPC,1060
201402,180,201402-180,41.09033333,-69.27266667,443,1153,58,GoM,217,C. harengus,PPC,1130
201402,97,201402-97,39.03153167,-73.23715833,168,930,70,MAB,280,S. scombrus,PPC,5220
201402,97,201402-97,39.03153167,-73.23715833,169,930,70,MAB,288,S. scombrus,PPC,105
201402,180,201402-180,41.09033333,-69.27266667,190,1153,58,GoM,253,S. scombrus,PPC,2
201402,180,201402-180,41.09033333,-69.27266667,191,1153,58,GoM,265,S. scombrus,PPC,117
201402,255,201402-255,42.55021333,-67.00852833,212,342,315,GoM,278,S. scombrus,PPC,87450
201402,272,201402-272,44.349245,-67.02154833,230,2114,137,GoM,207,S. scombrus,PPC,1
201402,182,201402-182,41.339215,-69.32830833,236,1521,79,GoM,214,S. scombrus,PPC,11
201402,54,201402-54,38.39969167,-73.94585333,356,1420,61,MAB,221,S. scombrus,PPC,220
201402,79,201402-79,40.16070333,-71.56662167,419,1401,86,SNE,283,S. scombrus,PPC,20
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,PPC,83
201402,78,201402-78,40.21830833,-71.45676333,427,1213,87,SNE,271,S. scombrus,PPC,3
201402,85,201402-85,39.98977667,-72.15890167,437,500,85,SNE,205,S. scombrus,PPC,2
201402,85,201402-85,39.98977667,-72.15890167,439,500,85,SNE,210,S. scombrus,PPC,10
201404,446,201404-446,42.53861,-70.457485,467,1119,95,GoM,127,S. scombrus,PPC,4
201404,113,201404-113,40.94842,-71.05502,473,2221,50,SNE,135,P. triacanthus,PPC,1
201404,412,201404-412,42.04766667,-67.18433333,511,730,53,GB,281,S. scombrus,PPC,30
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,PPC,223
201504,365,201504-365,42.09333333,-70.31166667,630,653,33.4,GoM,271,S. scombrus,PPC,2300
201504,365,201504-365,42.09333333,-70.31166667,631,653,33.4,GoM,315,S. scombrus,PPC,18
201504,295,201504-295,41.93333333,-67.81833333,642,720,32.3,GB,160,S. scombrus,PPC,18
201504,387,201504-387,42.95166667,-70.165,659,1603,80.4,GoM,146,S. scombrus,PPC,40
201504,387,201504-387,42.95166667,-70.165,660,1603,80.4,GoM,168,S. scombrus,PPC,150
201504,387,201504-387,42.95166667,-70.165,661,1603,80.4,GoM,100,S. scombrus,PPC,3
201504,291,201504-291,41.61666667,-68.07,669,2102,21.6,GB,169,S. scombrus,PPC,63
201504,291,201504-291,41.61666667,-68.07,670,2102,21.6,GB,162,S. scombrus,PPC,10
201504,365,201504-365,42.09333333,-70.31166667,691,653,33.4,GoM,139,S. scombrus,PPC,1700
201504,365,201504-365,42.09333333,-70.31166667,692,653,33.4,GoM,142,S. scombrus,PPC,620
201504,154,201504-154,39.88333333,-71.8,699,2201,88.3,SNE,136,P. triacanthus,PPC,3
201302,13,201302-13,37.74041333,-74.71867167,22,1334,48,MAB,219,C. harengus,Temora_longicornis,7
201302,70,201302-70,37.25421167,-75.07228833,53,1946,36,MAB,213,C. harengus,Temora_longicornis,140
201302,70,201302-70,37.25421167,-75.07228833,54,1946,36,MAB,220,C. harengus,Temora_longicornis,230
201302,211,201302-211,41.45427833,-69.28315,69,1600,94,GoM,142,C. harengus,Temora_longicornis,8
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Temora_longicornis,3
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,Temora_longicornis,15
201302,69,201302-69,37.05521,-75.379185,42,1655,29,MAB,245,S. scombrus,Temora_longicornis,1200
201302,69,201302-69,37.05521,-75.379185,45,1655,29,MAB,266,S. scombrus,Temora_longicornis,1330
201302,75,201302-75,37.66702333,-75.16793333,61,545,25,MAB,256,S. scombrus,Temora_longicornis,820
201302,75,201302-75,37.66702333,-75.16793333,62,545,25,MAB,255,S. scombrus,Temora_longicornis,15
201402,95,201402-95,39.45199333,-72.97724167,336,500,67,SNE,212,A. aestivalis,Temora_longicornis,5
201402,127,201402-127,40.120195,-73.54423167,354,1707,42,SNE,220,A. aestivalis,Temora_longicornis,2600
